Birmingham New Street,London St Pancras,09/04/2024,06:30:00,07:50:00,,Cancelled,Signal Failure;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,09/04/2024,07:15:00,08:35:00,08:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,04:15:00,04:45:00,04:45:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,09:30:00,11:20:00,11:20:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,07:15:00,08:35:00,08:35:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,04:15:00,05:15:00,05:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,04:30:00,05:00:00,05:00:00,On Time,;;;;;;;;
London Paddington,London Waterloo,09/04/2024,07:30:00,09:00:00,09:00:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,07:30:00,09:20:00,09:20:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,10/04/2024,04:30:00,05:50:00,05:50:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,04:45:00,05:15:00,05:15:00,On Time,;;;;;;;;
Manchester Piccadilly,London Paddington,09/04/2024,07:45:00,10:00:00,10:00:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,09/04/2024,08:00:00,10:15:00,10:27:00,Delayed,Weather;;;;;;;;
London Paddington,Reading,09/04/2024,08:00:00,09:00:00,09:00:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,09/04/2024,08:00:00,09:50:00,09:50:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,09/04/2024,08:00:00,09:50:00,09:50:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,09/04/2024,08:00:00,10:15:00,10:27:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,09/04/2024,08:00:00,10:15:00,10:27:00,Delayed,Weather;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,08:00:00,08:30:00,08:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,05:15:00,06:35:00,06:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Leeds,09/04/2024,08:15:00,09:00:00,09:00:00,On Time,;;;;;;;;
London Paddington,Oxford,09/04/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Oxford,09/04/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Oxford,09/04/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,09:15:00,10:15:00,10:15:00,On Time,;;;;;;;;
London Kings Cross,Edinburgh Waverley,09/04/2024,16:00:00,20:20:00,20:20:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,06:15:00,08:05:00,08:05:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,06:15:00,07:15:00,07:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,09:15:00,09:45:00,09:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,09:15:00,09:45:00,09:45:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,10/04/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,10/04/2024,06:30:00,08:20:00,08:20:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,10/04/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,10/04/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,10/04/2024,06:30:00,08:20:00,08:20:00,On Time,;;;;;;;;
London Paddington,Oxford,10/04/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Oxford,10/04/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Oxford,10/04/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,09:45:00,11:35:00,11:35:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,06:45:00,08:05:00,08:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,06:45:00,08:05:00,08:05:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,07:15:00,09:05:00,09:05:00,On Time,;;;;;;;;
York,Doncaster,10/04/2024,07:30:00,08:00:00,08:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,10:30:00,11:50:00,11:50:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,10:30:00,11:50:00,11:50:00,On Time,;;;;;;;;
London Paddington,London Waterloo,10/04/2024,07:30:00,09:00:00,09:00:00,On Time,;;;;;;;;
Reading,Swindon,10/04/2024,07:30:00,08:15:00,08:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,10:30:00,11:00:00,11:00:00,On Time,;;;;;;;;
York,Peterborough,10/04/2024,07:30:00,08:40:00,08:40:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,10/04/2024,08:00:00,10:15:00,10:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,08:00:00,09:20:00,09:20:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,10/04/2024,08:00:00,10:15:00,10:15:00,On Time,;;;;;;;;
York,Edinburgh,09/04/2024,11:00:00,13:30:00,13:30:00,On Time,;;;;;;;;
Reading,Oxford,10/04/2024,08:00:00,08:25:00,08:25:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,11:15:00,11:45:00,11:48:00,Delayed,Technical Issue;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,11:15:00,11:45:00,11:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,11:45:00,13:05:00,13:05:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,11:45:00,12:45:00,12:45:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,08:45:00,09:45:00,09:45:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,08:45:00,09:45:00,09:45:00,On Time,;;;;;;;;
Manchester Piccadilly,London St Pancras,09/04/2024,12:00:00,14:15:00,14:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,09:15:00,09:45:00,09:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,09:15:00,09:45:00,09:45:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,12:15:00,14:05:00,14:05:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,12:15:00,12:45:00,12:45:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,12:45:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,12:45:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,13:00:00,14:20:00,14:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,10:15:00,10:45:00,10:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,13:15:00,14:35:00,14:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,11:15:00,11:45:00,12:21:00,Delayed,Technical Issue;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,11:15:00,11:45:00,12:21:00,Delayed,Technical Issue;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,10:30:00,11:50:00,11:50:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,13:45:00,15:05:00,15:05:00,On Time,;;;;;;;;
York,Edinburgh,09/04/2024,13:45:00,16:15:00,16:15:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,11:00:00,12:20:00,13:25:00,Delayed,Staff Shortage;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,11:00:00,11:30:00,12:10:00,Delayed,Staff Shortage;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,11:00:00,12:20:00,13:25:00,Delayed,Staff Shortage;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,11:00:00,11:30:00,12:10:00,Delayed,Staff Shortage;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,11:30:00,12:50:00,12:50:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,14:30:00,15:30:00,15:30:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,14:30:00,15:50:00,15:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,14:45:00,16:05:00,16:05:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,15:00:00,16:00:00,16:00:00,On Time,;;;;;;;;
Manchester Piccadilly,London St Pancras,10/04/2024,12:00:00,14:15:00,14:15:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,10/04/2024,12:00:00,13:20:00,13:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,12:00:00,12:30:00,12:30:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,15:15:00,16:35:00,16:35:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,15:30:00,17:20:00,17:20:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,15:30:00,16:30:00,16:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,15:45:00,17:05:00,,Cancelled,Technical Issue;;;;;;;;
London Kings Cross,York,09/04/2024,15:45:00,17:35:00,17:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,16:00:00,17:20:00,18:03:00,Delayed,Signal failure;;;;;;;;
London Kings Cross,York,10/04/2024,13:00:00,14:50:00,14:50:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,16:00:00,16:30:00,16:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,16:00:00,17:20:00,18:03:00,Delayed,Signal failure;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,13:00:00,13:30:00,13:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,16:00:00,17:20:00,18:03:00,Delayed,Signal failure;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,16:00:00,17:20:00,18:03:00,Delayed,Signal failure;;;;;;;;
London Euston,Birmingham New Street,09/04/2024,16:00:00,17:20:00,18:03:00,Delayed,Signal failure;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,13:15:00,13:45:00,13:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,16:15:00,16:45:00,16:45:00,On Time,;;;;;;;;
Birmingham New Street,Manchester Piccadilly,09/04/2024,16:15:00,17:35:00,17:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,13:15:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,16:15:00,17:15:00,17:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,16:15:00,16:45:00,16:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,16:15:00,16:45:00,16:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,13:15:00,14:35:00,14:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,13:15:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,13:15:00,14:35:00,14:35:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,13:30:00,14:30:00,14:30:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,16:30:00,17:30:00,17:30:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,13:30:00,14:30:00,14:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,13:30:00,14:50:00,14:50:00,On Time,;;;;;;;;
Edinburgh Waverley,London Kings Cross,09/04/2024,15:30:00,19:50:00,20:16:00,Delayed,Staffing;;;;;;;;
London Paddington,Reading,09/04/2024,16:30:00,17:30:00,17:30:00,On Time,;;;;;;;;
Manchester Piccadilly,London Kings Cross,09/04/2024,16:30:00,18:45:00,18:45:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,17:45:00,19:35:00,19:42:00,Delayed,Signal failure;;;;;;;;
London Kings Cross,York,09/04/2024,17:45:00,19:35:00,19:42:00,Delayed,Signal failure;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,13:45:00,14:15:00,14:15:00,On Time,;;;;;;;;
York,Edinburgh,10/04/2024,13:45:00,16:15:00,16:15:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,14:00:00,15:00:00,15:00:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,17:00:00,18:20:00,18:20:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,14:15:00,15:15:00,15:15:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London Kings Cross,York,09/04/2024,17:45:00,19:35:00,19:42:00,Delayed,Signal failure;;;;;;;;
London Paddington,Reading,09/04/2024,17:45:00,18:45:00,18:45:00,On Time,;;;;;;;;
Manchester Piccadilly,London Euston,10/04/2024,14:45:00,16:35:00,16:35:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,18:00:00,19:20:00,19:20:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,09/04/2024,17:30:00,19:45:00,20:07:00,Delayed,Technical Issue;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,15:30:00,16:50:00,16:50:00,On Time,;;;;;;;;
Birmingham New Street,York,09/04/2024,18:30:00,20:15:00,20:15:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,09/04/2024,17:30:00,19:45:00,20:07:00,Delayed,Technical Issue;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,15:45:00,17:05:00,17:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Birmingham New Street,Wolverhampton,09/04/2024,18:45:00,19:00:00,19:00:00,On Time,;;;;;;;;
Birmingham New Street,Nuneaton,09/04/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,10/04/2024,14:45:00,16:35:00,16:35:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,15:45:00,17:05:00,17:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,15:45:00,17:05:00,17:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,15:45:00,17:05:00,17:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,16:00:00,17:50:00,17:50:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,19:00:00,20:00:00,20:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,19:00:00,19:30:00,19:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,19:15:00,19:45:00,19:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/04/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,17:00:00,17:30:00,17:30:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,17:00:00,18:00:00,,Cancelled,Traffic;;;;;;;;
London Kings Cross,York,10/04/2024,17:00:00,18:50:00,,Cancelled,Technical Issue;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,17:00:00,17:30:00,17:30:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,20:00:00,21:00:00,21:00:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,17:00:00,18:50:00,,Cancelled,Technical Issue;;;;;;;;
London Paddington,Reading,10/04/2024,17:00:00,18:00:00,,Cancelled,Traffic;;;;;;;;
Reading,London Paddington,10/04/2024,17:15:00,17:40:00,17:40:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,17:15:00,18:35:00,18:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,17:15:00,18:35:00,18:35:00,On Time,;;;;;;;;
Reading,London Paddington,10/04/2024,17:15:00,17:40:00,17:40:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Leicester,10/04/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
London St Pancras,Leicester,10/04/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Leicester,10/04/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,18:15:00,19:35:00,19:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,18:30:00,19:00:00,19:00:00,On Time,;;;;;;;;
Birmingham New Street,Liverpool Lime Street,09/04/2024,21:30:00,23:00:00,23:00:00,On Time,;;;;;;;;
Birmingham New Street,York,10/04/2024,18:30:00,20:15:00,20:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,18:30:00,19:00:00,19:00:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Wolverhampton,10/04/2024,18:45:00,20:15:00,20:15:00,On Time,;;;;;;;;
Birmingham New Street,Tamworth,10/04/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Wolverhampton,10/04/2024,18:45:00,20:15:00,20:15:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,17:45:00,18:45:00,18:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Liverpool Lime Street,Crewe,10/04/2024,18:45:00,19:20:00,19:20:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
Birmingham New Street,Nuneaton,10/04/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,10/04/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,10/04/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/04/2024,22:00:00,22:30:00,22:30:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,09/04/2024,22:15:00,00:05:00,00:05:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,09/04/2024,22:15:00,00:05:00,00:05:00,On Time,;;;;;;;;
London Paddington,Reading,09/04/2024,22:15:00,23:15:00,23:15:00,On Time,;;;;;;;;
Birmingham New Street,London Euston,10/04/2024,20:00:00,21:20:00,21:20:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,20:30:00,21:50:00,21:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,21:00:00,22:20:00,22:20:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,10/04/2024,00:00:00,01:20:00,01:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,00:00:00,00:30:00,00:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,00:00:00,00:30:00,00:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,00:15:00,00:45:00,,Cancelled,Signal Failure;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,00:15:00,00:45:00,,Cancelled,Signal Failure;;;;;;;;
London Kings Cross,York,10/04/2024,00:30:00,02:20:00,02:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,21:30:00,22:00:00,22:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,21:30:00,22:50:00,22:50:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,00:30:00,02:20:00,02:20:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,10/04/2024,00:30:00,02:20:00,02:20:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,21:30:00,22:00:00,22:00:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,22:15:00,23:15:00,23:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,11/04/2024,22:30:00,23:50:00,23:50:00,On Time,;;;;;;;;
London Kings Cross,Edinburgh Waverley,12/04/2024,16:00:00,20:20:00,20:20:00,On Time,;;;;;;;;
Oxford,Bristol Temple Meads,10/04/2024,01:45:00,03:00:00,03:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,02:30:00,03:00:00,03:00:00,On Time,;;;;;;;;
London Paddington,Reading,10/04/2024,23:45:00,00:45:00,00:45:00,On Time,;;;;;;;;
Birmingham New Street,London Euston,10/04/2024,23:45:00,01:05:00,01:05:00,On Time,;;;;;;;;
York,Durham,10/04/2024,23:45:00,00:35:00,00:35:00,On Time,;;;;;;;;
York,Durham,11/04/2024,23:45:00,00:35:00,00:35:00,On Time,;;;;;;;;
York,Durham,10/04/2024,23:45:00,00:35:00,00:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,00:00:00,00:30:00,00:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,00:00:00,00:30:00,00:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,11/04/2024,00:00:00,00:30:00,00:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,03:15:00,03:45:00,03:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,00:15:00,00:45:00,00:45:00,On Time,;;;;;;;;
London Kings Cross,York,11/04/2024,00:30:00,02:20:00,02:20:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,01:00:00,01:30:00,01:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,04:15:00,04:45:00,04:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,04:15:00,05:35:00,05:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,04:15:00,05:35:00,05:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,10/04/2024,04:15:00,05:35:00,05:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,11/04/2024,01:30:00,02:00:00,02:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,01:30:00,02:00:00,02:00:00,On Time,;;;;;;;;
London Kings Cross,Liverpool Lime Street,11/04/2024,01:45:00,04:00:00,04:00:00,On Time,;;;;;;;;
London Kings Cross,Liverpool Lime Street,11/04/2024,01:45:00,04:00:00,04:00:00,On Time,;;;;;;;;
Manchester Piccadilly,London Paddington,11/04/2024,02:00:00,04:15:00,04:15:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,11/04/2024,02:15:00,03:35:00,03:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,05:30:00,06:00:00,06:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/04/2024,05:30:00,06:00:00,06:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,10/04/2024,05:45:00,06:15:00,06:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,02:45:00,03:15:00,03:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,03:00:00,03:30:00,03:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,11/04/2024,03:15:00,03:45:00,03:45:00,On Time,;;;;;;;;
London Kings Cross,York,10/04/2024,06:15:00,08:05:00,08:05:00,On Time,;;;;;;;;
York,Peterborough,10/04/2024,06:15:00,07:25:00,07:25:00,On Time,;;;;;;;;
